,sonnet_index,syllables,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,word_list,sonnet_num,author,polarity,subjectivity
392,1824,11,stress,stress,stress,stress,stress,stress,unstress,stress,unstress,stress,stress,missing,"['We', 'play', 'dumb', 'but', 'we', 'know', 'exactly', 'what', 'we']",1824,taylor_swift,-0.0625,0.375
393,1833,11,stress,stress,stress,unstress,stress,unstress,stress,stress,stress,stress,stress,missing,"['We', 'too', 'busy', 'dancing', 'to', 'get', 'knocked', 'off', 'our']",1833,taylor_swift,0.1,0.3
394,1848,11,stress,stress,stress,unstress,stress,unstress,stress,stress,stress,stress,stress,missing,"['We', 'too', 'busy', 'dancing', 'to', 'get', 'knocked', 'off', 'our']",1848,taylor_swift,0.1,0.3
395,1863,11,stress,stress,stress,unstress,stress,unstress,stress,stress,stress,stress,stress,missing,"['We', 'too', 'busy', 'dancing', 'to', 'get', 'knocked', 'off', 'our']",1863,taylor_swift,0.1,0.3
396,1864,11,stress,stress,stress,stress,stress,unstress,stress,stress,stress,stress,stress,missing,"['Knew', 'he', 'was', 'a', 'killer', 'first', 'time', 'that', 'I', 'saw']",1864,taylor_swift,0.25,0.3333333333333333
397,1867,11,stress,stress,stress,missing,stress,stress,stress,missing,stress,stress,stress,missing,"['Some', 'boys', 'are', 'tryin', 'too', 'hard', 'he', 'dont', 'try', 'at', 'all']",1867,taylor_swift,-0.2916666666666667,0.5416666666666666
398,1868,11,stress,unstress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['Younger', 'than', 'my', 'exes', 'but', 'he', 'act', 'like', 'such', 'a']",1868,taylor_swift,0.0,0.25
399,1877,11,stress,stress,stress,stress,stress,unstress,stress,stress,stress,stress,stress,missing,"['Knew', 'I', 'was', 'a', 'robber', 'first', 'time', 'that', 'he', 'saw']",1877,taylor_swift,0.25,0.3333333333333333
400,1879,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['But', 'if', 'Im', 'a', 'thief', 'then', 'he', 'can', 'join', 'the', 'heist']",1879,taylor_swift,0.0,0.0
401,1881,11,stress,unstress,stress,stress,stress,stress,stress,stress,stress,unstress,stress,missing,"['I', 'forget', 'their', 'names', 'now', 'Im', 'so', 'very', 'tame']",1881,taylor_swift,-0.2816666666666667,0.2816666666666667
402,1900,11,stress,stress,stress,stress,stress,stress,stress,unstress,unstress,stress,unstress,missing,"['Ooh', 'you', 'and', 'me', 'we', 'got', 'big', 'reputations']",1900,taylor_swift,0.0,0.1
403,1906,11,stress,stress,stress,unstress,stress,unstress,stress,unstress,stress,stress,stress,missing,"['Im', 'one', 'call', 'away', 'whenever', 'you', 'need', 'me']",1906,taylor_swift,0.0,0.0
404,1908,11,stress,stress,stress,stress,stress,unstress,stress,unstress,stress,stress,stress,missing,"['I', 'got', 'a', 'bad', 'boy', 'persona', 'that', 'what', 'they']",1908,taylor_swift,-0.6999999999999998,0.6666666666666666
405,1909,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['You', 'love', 'it', 'I', 'love', 'it', 'too', 'cause', 'you', 'my', 'type']",1909,taylor_swift,0.5,0.6
406,1910,11,stress,stress,stress,stress,stress,stress,unstress,stress,stress,stress,stress,missing,"['You', 'hold', 'me', 'down', 'and', 'I', 'protect', 'you', 'with', 'my']",1910,taylor_swift,-0.15555555555555559,0.2888888888888889
407,1921,11,stress,stress,unstress,unstress,stress,stress,stress,stress,stress,stress,stress,missing,"['And', 'you', 'understand', 'the', 'good', 'and', 'bad', 'end', 'up']",1921,taylor_swift,5.551115123125783e-17,0.6333333333333333
408,1922,11,stress,stress,stress,stress,unstress,unstress,stress,stress,stress,stress,stress,missing,"['For', 'all', 'your', 'beautiful', 'traits', 'and', 'the', 'way', 'you']",1922,taylor_swift,0.85,1.0
409,1925,11,missing,stress,stress,unstress,stress,stress,stress,stress,stress,stress,stress,missing,"['Ive', 'passed', 'days', 'without', 'fun', 'this', 'end', 'game', 'is', 'the']",1925,taylor_swift,-0.05000000000000002,0.30000000000000004
410,1930,11,stress,stress,unstress,stress,stress,stress,stress,missing,missing,stress,stress,missing,"['I', 'wanna', 'be', 'your', 'first', 'string', '(wanna', 'be', 'your']",1930,taylor_swift,0.25,0.3333333333333333
411,1935,11,stress,stress,stress,stress,stress,stress,stress,unstress,unstress,stress,unstress,missing,"['Ooh', 'you', 'and', 'me', 'we', 'got', 'big', 'reputations']",1935,taylor_swift,0.0,0.1
412,1939,11,stress,stress,stress,unstress,stress,unstress,stress,stress,stress,stress,stress,missing,"['And', 'I', 'bury', 'hatchets', 'but', 'I', 'keep', 'maps', 'of']",1939,taylor_swift,0.0,0.0
413,1942,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['And', 'I', 'cant', 'let', 'you', 'go', 'your', 'hand', 'prints', 'on', 'my']",1942,taylor_swift,0.0,0.0
414,1944,11,missing,stress,stress,unstress,stress,stress,stress,stress,stress,stress,unstress,missing,"['Youve', 'been', 'calling', 'my', 'bluff', 'on', 'all', 'my', 'usual']",1944,taylor_swift,-0.25,0.25
415,1951,11,stress,stress,unstress,stress,stress,stress,unstress,unstress,stress,stress,stress,missing,"['I', 'never', 'trust', 'a', 'narcissist', 'but', 'they', 'love']",1951,taylor_swift,0.5,0.6
416,1967,11,stress,stress,stress,stress,missing,stress,missing,stress,stress,stress,missing,missing,"['So', 'light', 'me', 'up', '(light', 'me', 'up)', 'light', 'me', 'up', '(light']",1967,taylor_swift,0.4,0.7
417,1968,11,stress,stress,stress,stress,unstress,stress,stress,stress,stress,stress,missing,missing,"['Light', 'me', 'up', 'go', 'ahead', 'and', 'light', 'me', 'up', '(light']",1968,taylor_swift,0.4000000000000001,0.6999999999999998
418,1969,11,stress,stress,stress,missing,stress,missing,stress,stress,stress,missing,stress,missing,"['Light', 'me', 'up', '(light', 'me', 'up)', 'light', 'me', 'up', '(light', 'me']",1969,taylor_swift,0.4,0.7
419,2008,11,stress,stress,missing,missing,stress,stress,stress,stress,stress,stress,missing,missing,"['Ill', 'be', 'usin', 'for', 'the', 'rest', 'of', 'my', 'life', '(Ill']",2008,taylor_swift,-0.5,1.0
420,2031,11,stress,stress,stress,stress,unstress,stress,stress,stress,unstress,stress,stress,missing,"['But', 'I', 'got', 'smarter', 'I', 'got', 'harder', 'in', 'the']",2031,taylor_swift,-0.1,0.0
421,2032,11,stress,unstress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['Honey', 'I', 'rose', 'up', 'from', 'the', 'dead', 'I', 'do', 'it']",2032,taylor_swift,0.19999999999999998,0.675
422,2039,11,stress,stress,stress,stress,unstress,stress,stress,stress,unstress,stress,stress,missing,"['But', 'I', 'got', 'smarter', 'I', 'got', 'harder', 'in', 'the']",2039,taylor_swift,-0.1,0.0
423,2040,11,stress,unstress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['Honey', 'I', 'rose', 'up', 'from', 'the', 'dead', 'I', 'do', 'it']",2040,taylor_swift,0.19999999999999998,0.675
424,2043,11,stress,missing,stress,stress,unstress,unstress,stress,stress,unstress,unstress,stress,missing,"['I', 'dont', 'trust', 'nobody', 'and', 'nobody', 'trusts']",2043,taylor_swift,0.0,0.0
425,2045,11,stress,missing,stress,stress,unstress,unstress,stress,stress,unstress,unstress,stress,missing,"['I', 'dont', 'trust', 'nobody', 'and', 'nobody', 'trusts']",2045,taylor_swift,0.0,0.0
426,2047,11,stress,missing,stress,stress,unstress,unstress,stress,stress,unstress,unstress,stress,missing,"['I', 'dont', 'trust', 'nobody', 'and', 'nobody', 'trusts']",2047,taylor_swift,0.0,0.0
427,2049,11,stress,missing,stress,stress,unstress,unstress,stress,stress,unstress,unstress,stress,missing,"['I', 'dont', 'trust', 'nobody', 'and', 'nobody', 'trusts']",2049,taylor_swift,0.0,0.0
428,2051,11,missing,stress,unstress,stress,stress,stress,unstress,stress,stress,stress,stress,missing,"['""Im', 'sorry', 'the', 'old', 'Taylor', 'cant', 'come', 'to', 'the']",2051,taylor_swift,-0.2,0.6
429,2062,11,stress,unstress,stress,stress,stress,stress,stress,unstress,missing,stress,stress,missing,"['Getting', 'caught', 'up', 'in', 'a', 'moment', '(caught', 'up', 'caught']",2062,taylor_swift,0.0,0.0
430,2065,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['That', 'I', 'got', 'drunk', 'and', 'made', 'fun', 'of', 'the', 'way', 'you']",2065,taylor_swift,-0.1,0.6
431,2067,11,stress,stress,unstress,stress,unstress,stress,stress,stress,stress,unstress,stress,missing,"['Of', 'your', 'magnetic', 'field', 'being', 'a', 'little', 'too']",2067,taylor_swift,-0.1875,0.5
432,2086,11,stress,stress,stress,stress,stress,unstress,stress,stress,stress,stress,stress,missing,"['You', 'make', 'me', 'so', 'happy', 'it', 'turns', 'back', 'to', 'sad']",2086,taylor_swift,0.10000000000000002,0.6666666666666666
433,2102,11,stress,stress,stress,stress,stress,stress,stress,stress,unstress,stress,stress,missing,"['I', 'knew', 'it', 'from', 'the', 'first', 'Old', 'Fashioned', 'we', 'were']",2102,taylor_swift,0.175,0.26666666666666666
434,2122,11,stress,stress,stress,stress,stress,stress,stress,stress,unstress,stress,stress,missing,"['I', 'knew', 'it', 'from', 'the', 'first', 'Old', 'Fashioned', 'we', 'were']",2122,taylor_swift,0.175,0.26666666666666666
435,2163,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,unstress,missing,"['And', 'all', 'at', 'once', 'you', 'all', 'I', 'want', 'Ill', 'never']",2163,taylor_swift,-0.5,1.0
436,2169,11,stress,stress,stress,stress,stress,unstress,stress,stress,unstress,stress,unstress,missing,"['Your', 'love', 'is', 'a', 'secret', 'Im', 'hoping', 'dreaming']",2169,taylor_swift,0.04999999999999999,0.6499999999999999
437,2177,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,unstress,missing,"['And', 'all', 'at', 'once', 'you', 'all', 'I', 'want', 'Ill', 'never']",2177,taylor_swift,-0.5,1.0
438,2190,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,unstress,missing,"['And', 'all', 'at', 'once', 'you', 'all', 'I', 'want', 'Ill', 'never']",2190,taylor_swift,-0.5,1.0
439,2197,11,stress,stress,unstress,stress,stress,stress,stress,stress,unstress,stress,stress,missing,"['And', 'darling', 'you', 'had', 'turned', 'my', 'bed', 'into', 'a']",2197,taylor_swift,0.0,0.0
440,2211,11,stress,stress,stress,unstress,unstress,stress,unstress,stress,stress,stress,stress,missing,"['There', 'is', 'an', 'indentation', 'in', 'the', 'shape', 'of']",2211,taylor_swift,0.0,0.0
441,2212,11,stress,unstress,unstress,unstress,unstress,stress,unstress,unstress,unstress,stress,unstress,missing,"['There', 'is', 'an', 'indentation', 'in', 'the', 'shape', 'of']",2212,taylor_swift,0.0,0.0
442,2232,11,stress,unstress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['Even', 'in', 'my', 'worst', 'lies', 'you', 'saw', 'the', 'truth', 'in']",2232,taylor_swift,-1.0,1.0
443,2238,11,stress,stress,stress,unstress,unstress,stress,unstress,stress,stress,stress,stress,missing,"['There', 'is', 'an', 'indentation', 'in', 'the', 'shape', 'of']",2238,taylor_swift,0.0,0.0
444,2239,11,stress,unstress,unstress,unstress,unstress,stress,unstress,unstress,unstress,stress,unstress,missing,"['There', 'is', 'an', 'indentation', 'in', 'the', 'shape', 'of']",2239,taylor_swift,0.0,0.0
445,2256,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,unstress,stress,missing,"['But', 'then', 'you', 'stabbed', 'in', 'the', 'back', 'while', 'shaking', 'my']",2256,taylor_swift,0.0,0.0
446,2268,11,missing,missing,stress,stress,stress,unstress,stress,stress,stress,stress,stress,missing,"['Haha', 'I', 'cant', 'even', 'say', 'it', 'with', 'a', 'straight']",2268,taylor_swift,0.2,0.35
447,2281,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['Call', 'it', 'what', 'you', 'want', 'call', 'it', 'what', 'you', 'want', 'call']",2281,taylor_swift,0.0,0.0
448,2282,11,stress,stress,stress,stress,stress,unstress,stress,unstress,stress,stress,stress,missing,"['I', 'want', 'to', 'wear', 'his', 'initial', 'on', 'a', 'chain']",2282,taylor_swift,0.0,0.0
449,2283,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['Call', 'it', 'what', 'you', 'want', 'call', 'it', 'what', 'you', 'want', 'call']",2283,taylor_swift,0.0,0.0
450,2284,11,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['Call', 'it', 'what', 'you', 'want', 'call', 'it', 'what', 'you', 'want', 'call']",2284,taylor_swift,0.0,0.0
451,2285,11,missing,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['(Call', 'it', 'what', 'you', 'want', 'call', 'it', 'what', 'you', 'want', 'call']",2285,taylor_swift,0.0,0.0
452,2286,11,missing,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['(Call', 'it', 'what', 'you', 'want', 'call', 'it', 'what', 'you', 'want', 'call']",2286,taylor_swift,0.0,0.0
453,2287,11,missing,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['(Call', 'it', 'what', 'you', 'want', 'call', 'it', 'what', 'you', 'want', 'call']",2287,taylor_swift,0.0,0.0
454,2288,11,missing,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['(Call', 'it', 'what', 'you', 'want', 'call', 'it', 'what', 'you', 'want', 'call']",2288,taylor_swift,0.0,0.0
455,2289,11,missing,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['(Call', 'it', 'what', 'you', 'want', 'call', 'it', 'what', 'you', 'want', 'call']",2289,taylor_swift,0.0,0.0
456,2290,11,missing,stress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['(Call', 'it', 'what', 'you', 'want', 'call', 'it', 'what', 'you', 'want', 'call']",2290,taylor_swift,0.0,0.0
457,2293,11,stress,unstress,stress,stress,stress,unstress,unstress,stress,stress,stress,unstress,missing,"['Candle', 'wax', 'and', 'Polaroids', 'on', 'the', 'hardwood']",2293,taylor_swift,0.0,0.0
458,2296,11,stress,stress,stress,stress,unstress,stress,stress,stress,stress,stress,stress,missing,"['But', 'Ill', 'be', 'cleaning', 'up', 'bottles', 'with', 'you', 'on', 'New']",2296,taylor_swift,-0.18181818181818182,0.7272727272727273
459,2302,11,stress,stress,stress,stress,unstress,stress,stress,stress,stress,stress,stress,missing,"['But', 'Ill', 'be', 'cleaning', 'up', 'bottles', 'with', 'you', 'on', 'New']",2302,taylor_swift,-0.18181818181818182,0.7272727272727273
460,2303,11,stress,stress,stress,stress,stress,unstress,unstress,stress,stress,stress,stress,missing,"['Hold', 'on', 'to', 'the', 'memories', 'they', 'will', 'hold', 'on']",2303,taylor_swift,0.0,0.0
461,2304,11,stress,stress,stress,stress,stress,unstress,unstress,stress,stress,stress,stress,missing,"['Hold', 'on', 'to', 'the', 'memories', 'they', 'will', 'hold', 'on']",2304,taylor_swift,0.0,0.0
462,2305,11,stress,stress,stress,stress,stress,unstress,unstress,stress,stress,stress,stress,missing,"['Hold', 'on', 'to', 'the', 'memories', 'they', 'will', 'hold', 'on']",2305,taylor_swift,0.0,0.0
463,2312,11,stress,unstress,stress,stress,stress,unstress,unstress,stress,stress,stress,unstress,missing,"['Candle', 'wax', 'and', 'Polaroids', 'on', 'the', 'hardwood']",2312,taylor_swift,0.0,0.0
464,2314,11,stress,stress,stress,stress,unstress,stress,stress,stress,stress,stress,stress,missing,"['But', 'Ill', 'be', 'cleaning', 'up', 'bottles', 'with', 'you', 'on', 'New']",2314,taylor_swift,-0.18181818181818182,0.7272727272727273
465,2315,11,stress,stress,stress,stress,stress,unstress,unstress,stress,stress,stress,stress,missing,"['Hold', 'on', 'to', 'the', 'memories', 'they', 'will', 'hold', 'on']",2315,taylor_swift,0.0,0.0
466,2316,11,stress,stress,stress,stress,stress,unstress,unstress,stress,stress,stress,stress,missing,"['Hold', 'on', 'to', 'the', 'memories', 'they', 'will', 'hold', 'on']",2316,taylor_swift,0.0,0.0
467,2317,11,stress,stress,stress,stress,stress,unstress,unstress,stress,stress,stress,stress,missing,"['Hold', 'on', 'to', 'the', 'memories', 'they', 'will', 'hold', 'on']",2317,taylor_swift,0.0,0.0
468,2321,11,missing,stress,stress,stress,stress,unstress,unstress,stress,stress,stress,stress,missing,"['(Hold', 'on', 'to', 'the', 'memories', 'they', 'will', 'hold', 'on']",2321,taylor_swift,0.0,0.0
469,2323,11,missing,stress,stress,stress,stress,unstress,unstress,stress,stress,stress,stress,missing,"['(Hold', 'on', 'to', 'the', 'memories', 'they', 'will', 'hold', 'on']",2323,taylor_swift,0.0,0.0
